#{"t_start": 1674007728.5418468, "env_id": "WurtzDistill-v1"}
r,l,t
0.2,1,60.471408
0.2,2,60.479434
0.2,2,60.487355
0.2,2,60.495315
0.2,1,60.496843
0.2,1,60.498379
0.2,1,60.500067
0.2,1,60.501587
0.2,1,60.5031
0.2,1,60.504625
0.2,1,60.506143
0.2,1,60.507658
0.2,1,60.509179
0.2,1,60.510693
0.2,2,60.521414
0.2,1,60.522968
0.2,3,60.53616
0.2,1,60.537686
0.2,1,60.539209
0.2,1,60.54074
0.2,3,60.557243
0.2,3,60.571737
0.2,2,60.579749
0.2,1,60.581279
0.2,2,60.588537
0.2,1,60.59006
0.2,2,60.601725
0.2,1,60.603273
0.2,1,60.604804
0.2,1,60.606322
0.2,2,60.61361
0.2,1,60.615134
0.2,1,60.61666
0.2,1,60.618175
0.2,2,60.626167
0.2,1,60.627688
0.2,1,60.629371
0.2,2,60.640111
0.2,1,60.641635
0.2,1,60.643151
0.2,1,60.644673
0.2,1,60.646184
0.2,2,60.653477
0.2,1,60.654998
0.2,1,60.656517
0.2,1,60.658027
0.2,1,60.659539
0.2,1,60.661059
0.2,1,60.662576
0.2,1,60.6641
0.2,3,60.678553
0.2,1,60.680237
0.2,2,60.688276
0.2,1,60.689802
0.2,1,60.691319
0.2,1,60.692843
0.2,1,60.694363
0.2,1,60.695887
0.2,2,60.706648
0.2,1,60.70818
0.2,1,60.709699
0.2,1,60.711218
0.2,2,60.721907
0.2,2,60.732661
0.2,1,60.734182
0.2,1,60.735862
0.2,1,60.737383
0.2,1,60.738896
0.2,2,60.746825
0.2,1,60.748352
0.2,1,60.749868
0.2,1,60.751382
0.2,1,60.752905
0.2,1,60.754425
0.2,3,60.768229
0.2,2,60.776124
0.2,1,60.777649
0.2,1,60.779168
0.2,2,60.787141
0.2,1,60.788666
0.2,1,60.790348
0.2,1,60.791874
0.2,1,60.793392
0.2,1,60.794905
0.2,1,60.796424
0.2,1,60.797941
0.2,1,60.799459
0.2,1,60.800984
0.2,1,60.802504
0.2,1,60.804031
0.2,2,60.812076
0.2,1,60.813598
0.2,1,60.815116
0.2,1,60.816641
0.2,2,60.824633
0.2,1,60.826315
0.2,3,60.840074
0.2,2,60.850809
0.2,1,60.85235
0.2,1,60.85387
0.2,1,60.855393
0.2,1,60.856914
0.2,1,60.858432
0.2,1,60.859961
0.2,1,60.86148
0.2,1,60.866626
0.2,1,60.868198
0.2,2,60.878975
0.2,2,60.887013
0.2,1,60.88872
0.2,2,60.896716
0.2,2,60.904708
0.2,2,60.909744
0.2,3,60.923331
0.2,1,60.924878
0.2,2,60.932818
0.2,1,60.934346
0.2,1,60.93587
0.2,1,60.937391
0.2,1,60.938911
0.2,1,60.940486
0.2,1,60.942002
0.2,1,60.943517
0.2,1,60.945038
0.2,1,60.946557
0.2,1,60.948243
0.2,1,60.949753
0.2,1,60.951267
0.2,1,60.952791
0.2,1,60.954313
0.2,1,60.955838
0.2,1,60.957353
0.2,1,60.958869
0.2,2,60.966874
0.2,1,60.968401
0.2,1,60.969922
0.2,1,60.971443
0.2,1,60.972974
0.2,1,60.974489
0.2,1,60.976012
0.2,2,60.984142
0.2,1,60.985662
0.2,1,60.987178
0.2,2,60.995169
0.2,1,60.996697
0.2,1,60.998216
0.2,1,60.99974
0.2,1,61.00126
0.2,1,61.00278
0.2,2,61.007845
0.2,1,61.009369
0.2,1,61.010887
0.2,1,61.01241
0.2,3,61.026754
0.2,1,61.028282
0.2,1,61.029959
0.2,4,61.053748
0.2,1,61.055279
0.2,2,61.063329
0.2,1,61.064859
0.2,3,61.082741
0.2,1,61.084276
0.2,1,61.085797
0.2,1,61.087317
0.2,1,61.088837
0.2,1,61.090355
0.2,3,61.104847
0.2,1,61.106371
0.2,1,61.107933
0.2,2,61.115218
0.2,1,61.116921
0.2,3,61.131212
0.2,1,61.132753
0.2,1,61.134269
0.2,2,61.142246
0.2,2,61.152984
0.2,1,61.154535
0.2,2,61.165524
0.2,1,61.167086
0.2,4,61.190745
0.2,1,61.192286
0.2,1,61.193803
0.2,2,61.198833
0.2,1,61.200361
0.2,1,61.202065
0.2,1,61.20359
0.2,1,61.20511
0.2,2,61.213119
0.2,1,61.214638
0.2,1,61.216163
0.2,3,61.230683
0.2,1,61.232214
0.2,1,61.233732
0.2,2,61.241003
0.2,1,61.242522
0.2,1,61.244044
0.2,2,61.254082
0.2,2,61.262045
0.2,1,61.263567
0.2,2,61.271927
0.2,3,61.285702
0.2,2,61.293663
0.2,1,61.295187
0.2,1,61.296709
0.2,1,61.298226
0.2,2,61.306186
0.2,1,61.307706
0.2,2,61.315672
0.2,3,61.330095
0.2,2,61.338054
0.2,2,61.346036
0.2,1,61.347552
0.2,1,61.349077
0.2,1,61.350595
0.2,3,61.367001
0.2,1,61.368532
0.2,1,61.37005
0.2,1,61.371565
0.2,1,61.373085
0.2,1,61.374601
0.2,2,61.38189
0.2,1,61.383411
0.2,1,61.384933
0.2,1,61.386447
0.2,1,61.387968
0.2,2,61.395934
0.2,1,61.397452
0.2,4,61.422871
0.2,1,61.424401
0.2,1,61.426075
0.2,1,61.42759
0.2,1,61.42911
0.2,1,61.430628
0.2,1,61.432155
0.2,1,61.43368
0.2,1,61.435193
0.2,1,61.43672
0.2,1,61.438244
0.2,1,61.439768
0.2,2,61.447092
0.2,1,61.448615
0.2,4,61.468825
0.2,2,61.479533
0.2,1,61.481061
0.2,1,61.482751
0.2,2,61.494437
0.2,1,61.49599
0.2,1,61.497515
0.2,2,61.508211
0.2,1,61.509738
0.2,1,61.511264
0.2,2,61.518592
0.2,1,61.520118
0.2,3,61.537288
0.2,2,61.545439
0.2,1,61.546959
0.2,1,61.54849
0.2,2,61.5558
0.2,1,61.557332
0.2,2,61.564772
0.2,2,61.574776
0.2,1,61.576307
0.2,1,61.577826
0.2,1,61.579346
0.2,1,61.580862
0.2,1,61.582383
0.2,1,61.583907
0.2,1,61.585427
0.2,1,61.586942
0.2,1,61.588465
0.2,1,61.589982
0.2,1,61.591497
0.2,1,61.59302
0.2,1,61.594543
0.2,1,61.59622
0.2,1,61.597741
0.2,2,61.608602
0.2,1,61.610157
0.2,3,61.624026
0.2,1,61.625553
0.2,2,61.632837
0.2,1,61.634362
0.2,1,61.63589
0.2,2,61.643862
0.2,3,61.658194
0.2,1,61.65972
0.2,1,61.661245
0.2,1,61.662763
0.2,1,61.664288
0.2,1,61.665964
0.2,1,61.667485
0.2,2,61.675399
0.2,1,61.676921
0.2,1,61.678442
0.2,1,61.679968
0.2,2,61.6906
0.2,1,61.692126
0.2,2,61.699436
0.2,1,61.700966
0.2,2,61.708949
0.2,1,61.710473
0.2,2,61.717773
0.2,2,61.725078
0.2,1,61.726602
0.2,2,61.734085
0.2,1,61.73561
0.2,4,61.756697
0.2,1,61.758227
0.2,1,61.75975
0.2,1,61.761275
0.2,2,61.769204
0.2,1,61.77073
0.2,1,61.772256
0.2,2,61.779517
0.2,1,61.781041
0.2,1,61.782555
0.2,1,61.78408
0.2,2,61.795671
0.2,1,61.7974
0.2,3,61.808772
0.2,2,61.816804
0.2,1,61.818326
0.2,1,61.819851
0.2,1,61.821375
0.2,1,61.822896
0.2,3,61.837369
0.2,2,61.845346
0.2,1,61.846866
0.2,1,61.848387
0.2,2,61.85567
0.2,3,61.874683
0.2,1,61.876216
0.2,1,61.877733
0.2,1,61.879414
0.2,1,61.880939
0.2,1,61.882457
0.2,1,61.883978
0.2,1,61.885498
0.2,2,61.893476
0.2,2,61.901486
0.2,1,61.90301
0.2,1,61.904531
0.2,3,61.918879
0.2,1,61.920412
0.2,1,61.921927
0.2,1,61.923506
0.2,3,61.937825
0.2,1,61.939355
0.2,3,61.953942
0.2,1,61.955467
0.2,1,61.956992
0.2,1,61.958515
0.2,3,61.975196
0.2,1,61.97673
0.2,1,61.978253
0.2,1,61.979772
0.2,2,61.987759
0.2,1,61.989282
0.2,1,61.990801
0.2,2,61.998752
0.2,1,62.000281
0.2,1,62.001806
0.2,1,62.003328
0.2,1,62.005008
0.2,1,62.006558
0.2,1,62.008083
0.2,1,62.009601
0.2,1,62.011111
0.2,2,62.018391
0.2,2,62.02569
0.2,1,62.02721
0.2,1,62.028738
0.2,1,62.030278
0.2,2,62.037597
0.2,1,62.039118
0.2,2,62.046397
0.2,1,62.04793
0.2,1,62.049448
0.2,1,62.050973
0.2,4,62.071595
0.2,1,62.073128
0.2,2,62.081071
0.2,2,62.09107
0.2,1,62.092609
0.2,2,62.099905
0.2,1,62.105127
0.2,1,62.10669
0.2,2,62.116752
0.2,1,62.118285
0.2,2,62.126269
0.2,1,62.127801
0.2,1,62.129313
0.2,1,62.130831
0.2,2,62.13836
0.2,1,62.139885
0.2,1,62.141402
0.2,1,62.142918
0.2,1,62.144442
0.2,2,62.152393
0.2,1,62.153915
0.2,1,62.155431
0.2,2,62.163458
0.2,1,62.164983
0.2,2,62.17569
0.2,1,62.177222
0.2,2,62.18451
0.2,1,62.186033
0.2,1,62.187556
0.2,1,62.189239
0.2,1,62.190755
0.2,1,62.192281
0.2,1,62.193804
0.2,1,62.19532
0.2,1,62.196841
0.2,1,62.19836
0.2,1,62.199883
0.2,2,62.20788
0.2,1,62.209398
0.2,1,62.210915
0.2,1,62.212441
0.2,1,62.213956
0.2,1,62.215473
0.2,3,62.233279
0.2,1,62.234961
0.2,1,62.236484
0.2,1,62.238005
0.2,2,62.245994
0.2,1,62.247514
0.2,1,62.249038
0.2,1,62.250556
0.2,1,62.252129
0.2,1,62.253645
0.2,1,62.255157
0.2,1,62.256677
0.2,1,62.258189
0.2,1,62.259714
0.2,2,62.267716
0.2,1,62.269267
0.2,1,62.270942
0.2,1,62.272474
0.2,1,62.273991
0.2,1,62.275508
0.2,1,62.277027
0.2,1,62.278549
0.2,1,62.280069
0.2,2,62.288084
0.2,1,62.289607
0.2,2,62.300273
0.2,3,62.311184
0.2,1,62.312716
0.2,1,62.314239
0.2,1,62.315763
0.2,2,62.32372
0.2,1,62.325405
0.2,2,62.333356
0.2,2,62.340655
0.2,2,62.348655
0.2,1,62.350178
0.2,3,62.366744
0.2,1,62.368275
0.2,1,62.369795
0.2,2,62.377787
0.2,1,62.38298
0.2,1,62.384548
0.2,1,62.386071
0.2,2,62.394019
0.2,2,62.401312
0.2,2,62.409444
0.2,3,62.420968
0.2,1,62.422494
0.2,1,62.424026
0.2,1,62.425545
0.2,1,62.427062
0.2,1,62.428584
0.2,1,62.430104
0.2,2,62.438129
0.2,1,62.439656
0.2,2,62.447651
0.2,1,62.449178
0.2,1,62.450691
0.2,1,62.452214
0.2,1,62.45373
0.2,3,62.467766
0.2,1,62.469288
0.2,1,62.470806
0.2,1,62.472332
0.2,2,62.480407
0.2,1,62.481935
0.2,3,62.496499
0.2,1,62.498026
0.2,1,62.499547
0.2,1,62.501071
0.2,1,62.502588
0.2,1,62.504111
0.2,1,62.50563
0.2,1,62.507148
0.2,1,62.50867
0.2,1,62.510347
0.2,2,62.521094
0.2,1,62.522649
0.2,1,62.524173
0.2,1,62.525684
0.2,1,62.527202
0.2,3,62.544298
0.2,1,62.545824
0.2,2,62.553868
0.2,2,62.558931
0.2,1,62.560465
0.2,2,62.571138
0.2,2,62.579068
0.2,3,62.593478
0.2,2,62.604398
0.2,1,62.605939
0.2,1,62.607457
0.2,2,62.614762
0.2,1,62.616289
0.2,1,62.61781
0.2,3,62.634135
0.2,1,62.63566
0.2,1,62.637185
0.2,2,62.647947
0.2,2,62.655972
0.2,1,62.657495
0.2,1,62.659011
0.2,1,62.66054
0.2,1,62.662054
0.2,3,62.682019
0.2,1,62.68355
0.2,2,62.690897
0.2,1,62.692426
0.2,1,62.69394
0.2,2,62.705597
0.2,1,62.707156
0.2,3,62.721538
0.2,1,62.723061
0.2,1,62.724588
0.2,3,62.738384
0.2,1,62.739916
0.2,1,62.741436
0.2,1,62.742956
0.2,2,62.750188
0.2,2,62.758305
0.2,1,62.75983
0.2,1,62.761342
0.2,1,62.762858
0.2,1,62.76438
0.2,1,62.765903
0.2,1,62.767416
0.2,2,62.775401
0.2,1,62.776934
0.2,1,62.778451
0.2,1,62.779971
0.2,1,62.781491
0.2,1,62.783011
0.2,1,62.784534
0.2,1,62.786064
0.2,1,62.787909
0.2,1,62.789426
0.2,1,62.790948
0.2,1,62.792466
0.2,4,62.813437
0.2,1,62.814963
0.2,2,62.825722
0.2,1,62.827247
0.2,1,62.828774
0.2,1,62.830292
0.2,1,62.831815
0.2,1,62.833329
0.2,3,62.847173
0.2,1,62.848699
0.2,2,62.856658
0.2,1,62.858335
0.2,2,62.86627
0.2,1,62.867792
0.2,1,62.869303
0.2,1,62.87082
0.2,1,62.87234
0.2,1,62.873855
0.2,4,62.894673
0.2,1,62.896199
0.2,1,62.897715
0.2,1,62.899231
0.2,1,62.900753
0.2,1,62.902276
0.2,1,62.903794
0.2,3,62.9183
0.2,1,62.919994
0.2,1,62.921508
0.2,1,62.923024
0.2,1,62.924551
0.2,1,62.926067
0.2,1,62.927579
0.2,1,62.929101
0.2,2,62.937066
0.2,1,62.938588
0.2,1,62.940109
0.2,1,62.941629
0.2,3,64.376071
0.2,1,64.377617
0.2,1,64.379134
0.2,1,64.380661
0.2,1,64.382183
0.2,1,64.383705
0.2,1,64.385227
0.2,1,64.386748
0.2,1,64.388271
0.2,2,64.396211
0.2,1,64.401491
0.2,1,64.403053
0.2,1,64.404573
0.2,1,64.406252
0.2,1,64.40777
0.2,1,64.409315
0.2,2,64.420022
0.2,1,64.421546
0.2,2,64.42954
0.2,1,64.431063
0.2,1,64.432593
0.2,1,64.434114
0.2,1,64.435638
0.2,1,64.437165
0.2,1,64.43868
0.2,1,64.440205
0.2,1,64.441722
0.2,1,64.443242
0.2,1,64.44492
0.2,1,64.446433
0.2,1,64.447952
0.2,1,64.449466
0.2,1,64.450984
0.2,2,64.458948
0.2,1,64.460476
0.2,1,64.461997
0.2,1,64.463507
0.2,1,64.465024
0.2,1,64.466543
0.2,1,64.468063
0.2,1,64.469578
0.2,1,64.471091
0.2,1,64.472614
0.2,1,64.474133
0.2,1,64.475801
0.2,1,64.47731
0.2,1,64.478824
0.2,1,64.480343
0.2,1,64.481856
0.2,1,64.483373
0.2,1,64.484891
0.2,1,64.486406
0.2,1,64.487929
0.2,1,64.489443
0.2,1,64.490955
0.2,1,64.492476
0.2,1,64.493991
0.2,1,64.495508
0.2,1,64.497032
0.2,1,64.498694
0.2,1,64.500215
0.2,1,64.501729
0.2,1,64.503244
0.2,1,64.504758
0.2,1,64.506277
0.2,1,64.507797
0.2,1,64.509313
0.2,1,64.510828
0.2,1,64.512347
0.2,1,64.513868
0.2,1,64.515387
0.2,1,64.516906
0.2,1,64.518417
0.2,1,64.519937
0.2,1,64.521602
0.2,1,64.52311
0.2,1,64.524633
0.2,1,64.526145
0.2,1,64.527657
0.2,1,64.529173
0.2,3,64.54063
0.2,1,64.542152
0.2,1,64.543668
0.2,1,64.545188
0.2,1,64.546703
0.2,1,64.548226
0.2,1,64.549744
0.2,1,64.551275
0.2,1,64.552866
0.2,1,64.554394
0.2,1,64.556084
0.2,1,64.557601
0.2,1,64.55912
0.2,1,64.560647
0.2,1,64.562166
0.2,1,64.563685
0.2,1,64.565213
0.2,1,64.566734
0.2,1,64.568257
0.2,1,64.569777
0.2,1,64.571294
0.2,1,64.572819
0.2,1,64.574339
0.2,1,64.575864
0.2,1,64.577392
0.2,1,64.582784
0.2,1,64.584366
0.2,1,64.585896
0.2,1,64.587421
0.2,1,64.588955
0.2,1,64.590482
0.2,1,64.592011
0.2,1,64.593538
0.2,1,64.595061
0.2,1,64.596595
0.2,1,64.598122
0.2,1,64.599736
0.2,1,64.601328
0.2,1,64.602852
0.2,1,64.604385
0.2,1,64.60607
0.2,1,64.607596
0.2,1,64.609125
0.2,1,64.610647
0.2,1,64.612172
0.2,1,64.613698
0.2,1,64.615222
0.2,1,64.616754
0.2,1,64.618278
0.2,1,64.619804
0.2,1,64.621332
0.2,1,64.622857
0.2,1,64.624405
0.2,1,64.625927
0.2,1,64.627463
0.2,1,64.629336
0.2,2,64.636695
0.2,1,64.638223
0.2,1,64.63975
0.2,1,64.641302
0.2,1,64.642823
0.2,1,64.644353
0.2,1,64.645875
0.2,1,64.6474
0.2,2,64.655392
0.2,1,64.656922
0.2,2,64.664241
0.2,2,64.672257
0.2,1,64.673783
0.2,1,64.675304
0.2,1,64.676828
0.2,1,64.678506
0.2,1,64.680031
0.2,1,64.681549
0.2,1,64.683068
0.2,1,64.684597
0.2,1,64.68612
0.2,1,64.687641
0.2,1,64.689166
0.2,2,64.696566
0.2,1,64.69809
0.2,1,64.699613
0.2,1,64.701139
0.2,1,64.702661
0.2,1,64.704184
0.2,1,64.705713
0.2,1,64.707386
0.2,1,64.708915
0.2,1,64.710435
0.2,2,64.718443
0.2,1,64.719977
0.2,1,64.721503
0.2,2,64.729475
0.2,1,64.731001
0.2,1,64.732533
0.2,1,64.734051
0.2,1,64.735576
0.2,1,64.737104
0.2,1,64.738626
0.2,1,64.740158
0.2,1,64.74168
0.2,1,64.743364
0.2,1,64.744889
0.2,1,64.746415
0.2,1,64.747942
0.2,1,64.749459
0.2,2,64.756814
0.2,1,64.758342
0.2,1,64.75987
0.2,1,64.761395
0.2,1,64.762914
0.2,1,64.764444
0.2,1,64.765967
0.2,1,64.767492
0.2,1,64.769025
0.2,1,64.770555
0.2,1,64.772084
0.2,1,64.777492
0.2,1,64.779058
0.2,1,64.780597
0.2,2,64.788024
0.2,1,64.789552
0.2,1,64.79108
0.2,1,64.792614
0.2,1,64.794139
0.2,1,64.79566
0.2,1,64.797195
0.2,1,64.798724
0.2,1,64.800256
0.2,1,64.801784
0.2,1,64.803302
0.2,1,64.804831
0.2,1,64.806509
0.2,1,64.808035
0.2,1,64.809557
0.2,1,64.811076
0.2,1,64.812607
0.2,1,64.814131
0.2,1,64.815655
0.2,1,64.817183
0.2,2,64.822255
0.2,3,64.836882
0.2,1,64.838411
0.2,1,64.839973
0.2,1,64.841535
0.2,1,64.843059
0.2,1,64.844591
0.2,1,64.846276
0.2,1,64.847802
0.2,1,64.849325
0.2,1,64.85085
0.2,1,64.852384
0.2,1,64.853908
0.2,1,64.855431
0.2,1,64.856957
0.2,1,64.858483
0.2,1,64.860015
0.2,1,64.861542
0.2,1,64.863062
0.2,1,64.864592
0.2,1,64.866118
0.2,1,64.867647
0.2,1,64.869326
0.2,1,64.870853
0.2,1,64.872385
0.2,1,64.873913
0.2,1,64.87544
0.2,1,64.876968
0.2,1,64.878491
0.2,1,64.880018
0.2,1,64.88154
0.2,1,64.883063
0.2,1,64.884597
0.2,1,64.88612
0.2,1,64.88764
0.2,1,64.88917
0.2,1,64.890691
0.2,1,64.892224
0.2,1,64.893898
0.2,1,64.895425
0.2,2,64.903479
0.2,1,64.905013
0.2,1,64.906537
0.2,1,64.908072
0.2,1,64.909593
0.2,1,64.911115
0.2,1,64.912643
0.2,2,64.920014
0.2,1,64.921542
0.2,1,64.92307
0.2,1,64.924616
0.2,1,64.926144
0.2,1,64.927665
0.2,1,64.929365
0.2,1,64.930893
0.2,1,64.932428
0.2,1,64.93395
0.2,1,64.935482
0.2,1,64.937016
0.2,1,64.938541
0.2,1,64.940075
0.2,1,64.941598
0.2,1,64.943121
0.2,1,64.944652
0.2,1,64.946178
0.2,1,64.947701
0.2,1,64.949234
0.2,1,64.950759
0.2,1,64.952483
0.2,1,64.954009
0.2,1,64.95553
0.2,1,64.960807
0.2,1,64.962375
0.2,2,64.970386
0.2,1,64.971925
0.2,1,64.973463
0.2,1,64.974994
0.2,1,64.976527
0.2,1,64.978051
0.2,1,64.979578
0.2,1,64.981109
0.2,4,65.001982
0.2,1,65.003519
0.2,1,65.005216
0.2,1,65.006745
0.2,1,65.008281
0.2,1,65.009803
0.2,1,65.011328
0.2,1,65.012863
0.2,1,65.014387
0.2,1,65.015917
0.2,1,65.017447
0.2,2,65.025452
0.2,1,65.026982
0.2,1,65.028512
0.2,1,65.030039
0.2,1,65.031565
0.2,1,65.033097
0.2,1,65.034633
0.2,1,65.03649
0.2,1,65.03802
0.2,2,65.046046
0.2,1,65.047574
0.2,1,65.049107
0.2,1,65.050628
0.2,1,65.052201
0.2,1,65.053732
0.2,1,65.055256
0.2,1,65.056782
0.2,1,65.058307
0.2,1,65.059834
0.2,2,65.06782
0.2,1,65.069347
0.2,1,65.070866
0.2,1,65.072546
0.2,1,65.074072
0.2,1,65.07559
0.2,1,65.077116
0.2,1,65.078638
0.2,1,65.080164
0.2,1,65.081686
0.2,2,65.08902
0.2,1,65.090547
0.2,2,65.097838
0.2,1,65.09936
0.2,1,65.100925
0.2,1,65.10245
0.2,4,65.123241
0.2,1,65.124782
0.2,1,65.126474
0.2,1,65.128004
0.2,1,65.129526
0.2,3,65.144067
0.2,1,65.145598
0.2,1,65.147125
0.2,1,65.148656
0.2,1,65.150181
0.2,1,65.151717
0.2,1,65.153244
0.2,2,65.161252
0.2,2,65.169261
0.2,1,65.170796
0.2,1,65.172333
0.2,1,65.173871
0.2,1,65.175571
0.2,1,65.177109
0.2,1,65.178632
0.2,1,65.180161
0.2,1,65.181686
0.2,1,65.183208
0.2,1,65.18474
0.2,1,65.186266
0.2,1,65.187795
0.2,1,65.189311
0.2,1,65.190845
0.2,2,65.202
0.2,2,65.209371
0.2,1,65.210904
0.2,1,65.212439
0.2,2,65.220605
0.2,1,65.222136
0.2,3,65.239381
0.2,1,65.240923
0.2,1,65.24245
0.2,1,65.243981
0.2,1,65.245505
0.2,1,65.247029
0.2,1,65.248555
0.2,2,65.258636
0.2,1,65.260173
0.2,2,65.26822
0.2,1,65.269757
0.2,1,65.271283
0.2,1,65.272813
0.2,2,65.281045
0.2,1,65.282619
0.2,1,65.284157
0.2,1,65.285683
0.2,1,65.287206
0.2,2,65.295198
0.2,1,65.296733
0.2,2,65.304765
0.2,1,65.306297
0.2,1,65.307828
0.2,1,65.309355
0.2,1,65.310875
0.2,1,65.312402
0.2,1,65.313925
0.2,1,65.315443
0.2,1,65.31713
0.2,1,65.318652
0.2,1,65.320175
0.2,1,65.321699
0.2,1,65.323218
0.2,1,65.324747
0.2,1,65.326275
0.2,1,65.327804
0.2,1,65.329328
0.2,1,65.330856
0.2,1,65.332381
0.2,1,65.333908
0.2,1,65.335433
0.2,1,65.33696
0.2,1,65.33849
0.2,2,65.346622
0.2,1,65.348156
0.2,1,65.349683
0.2,1,65.351201
0.2,1,65.352739
0.2,2,65.360764
0.2,1,65.362292
0.2,1,65.363817
0.2,1,65.36534
0.2,1,65.366866
0.2,1,65.368399
0.2,1,65.369922
0.2,1,65.371438
0.2,1,65.372968
0.2,1,65.374488
0.2,1,65.376019
0.2,1,65.377694
0.2,1,65.379212
0.2,2,65.386572
0.2,1,65.388102
0.2,1,65.389627
0.2,1,65.391148
0.2,1,65.392673
0.2,1,65.394195
0.2,1,65.39572
0.2,1,65.397248
0.2,1,65.398767
0.2,1,65.400295
0.2,1,65.401815
0.2,1,65.403337
0.2,1,65.404867
0.2,2,65.412343
0.2,1,65.413866
0.2,1,65.415384
0.2,1,65.416907
0.2,1,65.418432
0.2,1,65.419958
0.2,1,65.425246
0.2,1,65.426819
0.2,2,65.436888
0.2,1,65.438422
0.2,1,65.439998
0.2,2,65.450794
0.2,2,65.461543
0.2,1,65.463076
0.2,1,65.464771
0.2,1,65.466297
0.2,2,65.477024
0.2,1,65.478554
0.2,1,65.480087
0.2,1,65.481612
0.2,1,65.483135
0.2,1,65.484668
0.2,1,65.486193
0.2,1,65.487724
0.2,1,65.489245
0.2,1,65.490765
0.2,1,65.492288
0.2,1,65.493814
0.2,2,65.504536
0.2,1,65.506222
0.2,1,65.507751
0.2,1,65.509307
0.2,1,65.510828
0.2,1,65.512363
0.2,1,65.513885
0.2,1,65.515408
0.2,1,65.516935
0.2,1,65.51846
0.2,1,65.519987
0.2,1,65.521512
0.2,1,65.523032
0.2,1,65.52456
0.2,1,65.526093
0.2,1,65.527625
0.2,1,65.52949
0.2,2,65.537432
0.2,1,65.538961
0.2,1,65.540488
0.2,1,65.542012
0.2,1,65.543533
0.2,1,65.545064
0.2,1,65.546583
0.2,1,65.548119
0.2,4,65.567917
0.2,2,65.575896
0.2,2,65.583948
0.2,1,65.585481
0.2,1,65.587002
0.2,1,65.588532
0.2,1,65.590207
0.2,1,65.59173
0.2,1,65.593252
0.2,1,65.594772
0.2,1,65.596298
0.2,1,65.597815
0.2,1,65.599334
0.2,1,65.60086
0.2,1,65.602378
0.2,1,65.603908
0.2,1,65.605428
0.2,1,65.606952
0.2,1,65.608479
0.2,1,65.610007
0.2,1,65.611528
0.2,1,65.613207
0.2,1,65.614727
0.2,1,65.616255
0.2,1,65.61778
0.2,1,65.619298
0.2,1,65.620831
0.2,1,65.622355
0.2,1,65.623885
0.2,1,65.625409
0.2,1,65.62693
0.2,1,65.62845
0.2,1,65.629976
0.2,1,65.631498
0.2,1,65.633022
0.2,1,65.634545
0.2,1,65.636072
0.2,1,65.637744
0.2,1,65.639266
0.2,1,65.640793
0.2,1,65.642319
0.2,1,65.643844
0.2,1,65.649208
0.2,1,65.650779
0.2,1,65.652323
0.2,1,65.653847
0.2,1,65.655378
0.2,1,65.656908
0.2,1,65.658434
0.2,1,65.659968
0.2,1,65.6615
0.2,1,65.663183
0.2,1,65.664718
0.2,1,65.666244
0.2,1,65.667772
0.2,1,65.669333
0.2,1,65.670854
0.2,3,65.68531
0.2,1,65.686839
0.2,1,65.688403
0.2,1,65.689926
0.2,1,65.691453
0.2,1,65.692986
0.2,1,65.694504
0.2,1,65.696034
0.2,1,65.697559
0.2,1,65.699084
0.2,1,65.70077
0.2,1,65.702287
0.2,1,65.703809
0.2,1,65.705332
0.2,1,65.706854
0.2,1,65.708377
0.2,1,65.709898
0.2,1,65.711415
0.2,1,65.712942
0.2,2,65.72098
0.2,1,65.722506
0.2,1,65.724033
0.2,2,65.734816
0.2,1,65.736357
0.2,1,65.738049
0.2,1,65.739576
0.2,1,65.741132
0.2,1,65.742655
0.2,1,65.744186
0.2,1,65.745708
0.2,1,65.747231
0.2,1,65.748756
0.2,1,65.750288
0.2,1,65.751818
0.2,1,65.753346
0.2,1,65.754871
0.2,1,65.756397
0.2,1,65.757919
0.2,1,65.759444
0.2,1,65.760975
0.2,1,65.762649
0.2,1,65.764176
0.2,1,65.765694
0.2,2,65.773708
0.2,1,65.775234
0.2,1,65.776755
0.2,1,65.778276
0.2,1,65.779801
0.2,1,65.781322
0.2,1,65.782843
0.2,1,65.784368
0.2,1,65.785897
0.2,1,65.787416
0.2,1,65.788944
0.2,1,65.790474
0.2,1,65.792154
0.2,1,65.79368
0.2,1,65.795199
0.2,1,65.796726
0.2,1,65.798246
0.2,3,65.818266
0.2,1,65.819802
0.2,1,65.821327
0.2,1,65.822843
0.2,1,65.824375
0.2,2,65.834447
0.2,1,65.835995
0.2,1,65.837517
0.2,1,65.839045
0.2,1,65.840577
0.2,1,65.842259
0.2,1,65.843782
0.2,1,65.845301
0.2,1,65.846823
0.2,1,65.848348
0.2,1,65.849876
0.2,1,65.8514
0.2,1,65.856747
0.2,1,65.858315
0.2,1,65.859847
0.2,1,65.861372
0.2,1,65.862896
0.2,1,65.864435
0.2,1,65.865965
0.2,2,65.874005
0.2,1,65.875694
0.2,1,65.877223
0.2,1,65.878744
0.2,1,65.880265
0.2,1,65.881782
0.2,1,65.883308
0.2,1,65.884835
0.2,1,65.886355
0.2,1,65.887886
0.2,1,65.889405
0.2,1,65.890929
0.2,1,65.892461
0.2,1,65.893985
0.2,1,65.895506
0.2,1,65.897041
0.2,1,65.898714
0.2,2,65.906777
0.2,1,65.908305
0.2,1,65.909835
0.2,1,65.911359
0.2,1,65.912884
0.2,1,65.914403
